city,year,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max
Moorpark,2015,1,78.68186813186813,54.96346153846153,66.02802197802198,132.5,132.5,0.0,264.0,7.943956043956042,19.588186813186812
Moorpark,2016,1,77.81397260273972,54.353150684931514,65.09561643835617,246.5,246.5,0.0,303.0,8.041917808219178,19.736164383561647
Moorpark,2017,1,78.42032967032966,55.372252747252745,65.97445054945055,279.40000000000003,279.40000000000003,0.0,388.0,8.054945054945055,19.438736263736264
Moorpark,2018,1,77.71456043956043,54.80961538461538,65.16263736263737,275.0,275.0,0.0,331.0,7.954945054945056,19.353846153846153
Moreno Valley,2014,1,78.45439560439561,54.384065934065944,65.82307692307693,339.19999999999993,338.09999999999997,0.77,429.0,6.217582417582417,19.62857142857143
Moreno Valley,2015,1,77.07472527472527,53.36510989010989,64.61565934065933,254.8,254.8,0.0,559.0,6.1000000000000005,18.84697802197802
Moreno Valley,2016,0,76.9345205479452,53.64191780821917,64.63013698630137,390.9,390.9,0.0,580.0,6.201643835616438,19.264383561643836
Moreno Valley,2017,1,77.45989010989011,54.41181318681319,65.39725274725275,396.99999999999994,396.99999999999994,0.0,577.0,6.170054945054944,18.985714285714288
Moreno Valley,2018,1,77.38708791208792,54.253846153846155,65.09862637362637,334.6,334.6,0.0,474.0,6.198626373626374,19.025549450549452
Morgan Hill,2014,3,71.37884615384615,51.67115384615386,60.37005494505494,462.20000000000005,462.20000000000005,0.0,589.0,7.355494505494506,19.25
Morgan Hill,2015,3,70.88324175824175,51.087637362637366,59.95384615384616,248.5,248.5,0.0,332.0,7.354395604395604,18.94148351648352
Morgan Hill,2016,3,69.3131506849315,50.863287671232875,59.11013698630136,621.8,621.8,0.0,708.0,7.52054794520548,19.166301369863017
Morgan Hill,2017,3,70.48983516483517,50.994230769230775,59.72692307692307,746.0999999999999,746.0999999999999,0.0,810.0,7.661813186813186,19.75714285714286
Morgan Hill,2018,3,69.96016483516483,50.40741758241758,59.09642857142857,399.8,399.8,0.0,544.0,7.545604395604396,19.08681318681319
Morro Bay,2014,3,71.02664835164835,55.45027472527473,62.41813186813187,319.20000000000005,319.20000000000005,0.0,385.0,9.367857142857144,19.234065934065935
Morro Bay,2015,3,70.97170329670331,55.38379120879121,62.36071428571428,142.2,142.2,0.0,240.0,9.285714285714286,19.026923076923076
Morro Bay,2016,3,69.40520547945206,54.90164383561643,61.383013698630144,390.70000000000005,390.70000000000005,0.0,455.0,9.607945205479453,19.749863013698633
Morro Bay,2017,3,69.87005494505493,55.09642857142857,61.69670329670329,500.5,500.5,0.0,594.0,9.774450549450549,19.915109890109893
Morro Bay,2018,3,69.7184065934066,54.87802197802198,61.50494505494506,333.2,333.2,0.0,366.0,9.58434065934066,19.42912087912088
Mount Shasta,2014,1,29.03241758241758,9.759065934065935,18.94010989010989,969.4000000000001,702.3,190.96,1368.0,6.695054945054945,25.964010989010994
Mount Shasta,2015,1,28.9760989010989,9.624175824175824,18.81923076923077,794.7,491.8,216.92999999999998,1200.0,6.249175824175824,23.95274725274725
Mount Shasta,2016,1,26.22630136986301,8.255068493150686,16.931506849315067,1297.0,820.4,338.79999999999995,1640.0,6.785205479452054,26.923561643835622
Mount Shasta,2017,1,26.41840659340659,8.157142857142857,16.866483516483516,1333.6999999999998,660.5,477.12,1770.0,6.6475274725274724,26.315384615384612
Mount Shasta,2018,0,27.714560439560437,8.028846153846153,17.517032967032968,872.4000000000001,510.7,257.80999999999995,1284.0,6.373901098901099,24.438736263736267
Mountain View,2014,3,71.37197802197802,53.47664835164835,61.0521978021978,480.4,480.4,0.0,602.0,9.434615384615384,22.633791208791205
Mountain View,2015,3,70.52939560439562,53.020054945054945,60.52692307692308,239.20000000000002,239.20000000000002,0.0,324.0,9.361538461538462,21.811263736263736
Mountain View,2016,3,68.78356164383561,52.316986301369866,59.46438356164384,553.5,553.5,0.0,707.0,9.71178082191781,22.79041095890411
Mountain View,2017,3,70.18956043956044,52.57499999999999,60.14203296703297,654.1,654.1,0.0,769.0,10.1,23.458241758241755
Mountain View,2018,3,69.45247252747252,51.89175824175825,59.36648351648352,378.0,378.0,0.0,569.0,9.618406593406593,22.417857142857144
Murrieta,2014,1,78.96730769230768,54.768956043956045,65.97774725274725,274.0,273.3,0.49,370.0,7.739835164835165,18.8782967032967
Murrieta,2015,1,77.77087912087913,54.25576923076924,65.18296703296703,245.50000000000003,245.50000000000003,0.0,504.0,7.7799450549450535,18.65714285714286
Murrieta,2016,1,77.37205479452055,54.06493150684933,64.87890410958904,339.4,339.4,0.0,512.0,7.866301369863015,18.903287671232878
Murrieta,2017,1,77.79423076923077,54.68983516483516,65.43571428571428,306.4,306.4,0.0,460.0,7.699175824175824,18.36758241758242
Murrieta,2018,1,78.00961538461539,54.58186813186812,65.30494505494505,236.9,236.9,0.0,406.0,7.748076923076923,18.646153846153844
Napa,2014,3,72.73406593406592,50.925549450549454,60.72197802197802,616.7,616.7,0.0,661.0,10.451373626373627,21.13818681318681
Napa,2015,3,71.8587912087912,50.29478021978023,60.037362637362634,270.5,270.5,0.0,321.0,10.336813186813187,20.463461538461537
Napa,2016,3,70.36164383561643,49.74712328767122,59.16657534246576,670.0999999999999,670.0999999999999,0.0,786.0,10.912602739726028,21.507397260273976
Napa,2017,3,71.80439560439561,50.17967032967034,60.04010989010989,764.4999999999999,764.4999999999999,0.0,805.0,11.300824175824175,22.187362637362636
Napa,2018,3,71.93516483516483,49.66620879120879,59.6717032967033,434.5,434.5,0.0,563.0,10.809890109890109,21.23489010989011
National City,2014,3,73.35604395604395,58.091208791208786,65.16620879120879,235.9,235.9,0.0,317.0,10.109065934065933,18.923626373626377
National City,2015,1,73.01565934065935,58.070054945054935,65.04972527472528,222.0,222.0,0.0,451.0,10.239560439560439,19.16923076923077
National City,2016,3,71.47698630136986,57.22657534246574,63.8317808219178,337.6,337.6,0.0,476.0,10.261643835616438,19.016712328767124
National City,2017,3,71.81373626373626,57.72774725274726,64.17335164835164,349.4,349.4,0.0,461.0,10.01346153846154,18.29945054945055
National City,2018,3,71.7478021978022,57.49972527472528,64.03873626373625,266.5,266.5,0.0,392.0,10.13076923076923,18.668956043956044
Needles,2014,0,86.85521978021978,64.81483516483516,76.42472527472528,87.7,87.7,0.0,133.0,9.53379120879121,20.838186813186812
Needles,2015,1,85.9804945054945,63.69368131868132,75.52637362637363,109.79999999999998,109.79999999999998,0.0,207.0,9.833791208791208,21.21483516483517
Needles,2016,1,86.20191780821916,63.894520547945206,75.82876712328768,173.2,173.1,0.07,259.0,10.188767123287672,21.631780821917808
Needles,2017,1,86.8967032967033,64.72417582417583,76.35027472527473,132.4,132.4,0.0,200.0,9.975,21.067307692307693
Needles,2018,1,86.70247252747252,64.19642857142857,76.12087912087912,111.3,111.3,0.0,217.0,10.01923076923077,21.217307692307692
Nevada City,2014,1,69.91401098901099,48.8532967032967,59.175274725274726,1346.7,1296.5,35.14,1167.0,8.421978021978022,22.41346153846154
Nevada City,2015,1,69.61703296703297,48.00054945054944,58.51648351648352,877.5999999999999,818.6,41.440000000000005,742.0,8.292582417582418,21.92912087912088
Nevada City,2016,0,68.21698630136986,47.81095890410959,57.90657534246576,1882.1999999999998,1808.0,52.080000000000005,1482.0,8.686575342465755,23.22219178082192
Nevada City,2017,0,68.98269230769232,48.61730769230768,58.5739010989011,2252.8,2082.2,120.47000000000001,1536.0,9.270604395604396,24.571703296703298
Nevada City,2018,0,69.6978021978022,48.296428571428564,58.81868131868132,1275.1999999999998,1097.3999999999999,124.88000000000001,993.0,8.53489010989011,22.69175824175824
Newark,2014,3,72.83653846153847,53.56593406593407,61.782692307692315,480.4,480.4,0.0,602.0,9.434615384615384,22.633791208791205
Newark,2015,3,71.66428571428573,53.03543956043956,61.05714285714286,239.20000000000002,239.20000000000002,0.0,324.0,9.361538461538462,21.811263736263736
Newark,2016,3,70.18657534246574,52.51178082191782,60.21287671232877,553.5,553.5,0.0,707.0,9.71178082191781,22.79041095890411
Newark,2017,3,71.66456043956045,52.81703296703297,61.02884615384615,654.1,654.1,0.0,769.0,10.1,23.458241758241755
Newark,2018,3,70.8587912087912,52.03763736263736,60.130769230769225,378.0,378.0,0.0,569.0,9.618406593406593,22.417857142857144
Newman,2014,0,80.76373626373626,55.0489010989011,67.47362637362637,328.70000000000005,328.70000000000005,0.0,351.0,7.48021978021978,17.342582417582417
Newman,2015,1,78.42032967032966,53.79175824175823,65.69807692307693,163.5,163.5,0.0,203.0,7.2554945054945055,16.379395604395604
Newman,2016,0,77.9827397260274,53.89041095890411,65.63698630136986,378.2,378.2,0.0,452.0,7.728219178082193,17.585205479452057
Newman,2017,0,78.20467032967034,54.45027472527473,66.0184065934066,390.79999999999995,390.79999999999995,0.0,496.0,8.079120879120879,18.33489010989011
Newman,2018,0,79.02142857142857,53.761263736263736,65.97472527472527,280.40000000000003,280.40000000000003,0.0,403.0,7.865109890109889,17.479945054945055
Newport Beach,2014,1,73.56098901098902,57.39835164835165,64.99505494505493,218.3,218.3,0.0,263.0,10.526098901098901,19.59835164835165
Newport Beach,2015,1,73.22747252747253,57.11126373626374,64.80164835164835,128.0,128.0,0.0,260.0,10.701373626373629,19.640384615384615
Newport Beach,2016,3,72.06356164383561,56.69287671232877,63.86164383561644,220.89999999999998,220.89999999999998,0.0,325.0,10.967123287671233,19.89643835616438
Newport Beach,2017,3,72.40082417582418,57.21923076923077,64.27857142857144,240.60000000000002,240.60000000000002,0.0,323.0,10.721153846153847,19.380219780219782
Newport Beach,2018,3,72.07554945054945,57.09505494505494,63.99807692307691,231.2,231.2,0.0,318.0,10.601648351648352,19.318956043956046
Norco,2014,1,79.77335164835165,55.117582417582426,66.57939560439561,252.89999999999998,252.89999999999998,0.0,276.0,7.974725274725275,20.21868131868132
Norco,2015,1,78.5576923076923,54.29505494505495,65.68406593406593,193.39999999999998,193.39999999999998,0.0,381.0,7.895329670329669,19.46978021978022
Norco,2016,3,78.02246575342465,54.29863013698629,65.24493150684931,295.5,295.5,0.0,379.0,7.993424657534247,19.876712328767123
Norco,2017,3,78.66373626373625,55.174175824175826,66.11730769230769,313.70000000000005,313.70000000000005,0.0,445.0,7.9774725274725276,19.64642857142857
Norco,2018,3,78.3945054945055,54.87719780219781,65.64752747252747,272.8,272.8,0.0,344.0,7.947802197802199,19.701923076923077
Norwalk,2014,2,78.314010989011,56.02857142857143,66.19395604395604,227.10000000000002,227.10000000000002,0.0,268.0,9.34065934065934,19.432692307692307
Norwalk,2015,1,77.74258241758241,55.471703296703296,65.79532967032966,147.1,147.1,0.0,309.0,9.361813186813187,19.228571428571428
Norwalk,2016,3,76.70602739726029,55.16246575342466,64.96493150684931,229.3,229.3,0.0,353.0,9.493698630136986,19.26684931506849
Norwalk,2017,3,77.06565934065935,55.86758241758242,65.46730769230768,257.1,257.1,0.0,394.0,9.384065934065935,19.037362637362637
Norwalk,2018,3,76.62527472527472,55.62967032967032,65.03846153846153,239.5,239.5,0.0,334.0,9.33434065934066,18.953021978021976
Novato,2014,3,70.01483516483516,51.455219780219785,59.69945054945055,616.7,616.7,0.0,661.0,10.451373626373627,21.13818681318681
Novato,2015,3,69.23516483516484,50.85302197802198,59.08873626373626,270.5,270.5,0.0,321.0,10.336813186813187,20.463461538461537
Novato,2016,3,67.94465753424657,50.260547945205474,58.28739726027398,670.0999999999999,670.0999999999999,0.0,786.0,10.912602739726028,21.507397260273976
Novato,2017,3,69.30329670329671,50.50137362637363,58.93956043956044,764.4999999999999,764.4999999999999,0.0,805.0,11.300824175824175,22.187362637362636
Novato,2018,3,69.21456043956043,50.031043956043966,58.54175824175823,434.5,434.5,0.0,563.0,10.809890109890109,21.23489010989011
Oakdale,2014,1,77.37664835164834,53.610989010989016,65.03763736263737,489.8,489.8,0.0,533.0,8.686263736263736,19.376648351648353
Oakdale,2015,1,75.50494505494507,52.225824175824165,63.43928571428572,357.20000000000005,357.20000000000005,0.0,374.0,8.12032967032967,17.900824175824173
Oakdale,2016,0,74.12630136986301,52.300821917808214,62.993698630136976,706.4,706.4,0.0,691.0,8.686575342465755,18.90821917808219
Oakdale,2017,0,74.51126373626373,52.8793956043956,63.43516483516484,814.1999999999999,814.1999999999999,0.0,823.0,9.01510989010989,19.619505494505493
Oakdale,2018,0,74.77197802197803,51.804395604395616,62.96538461538462,598.5999999999999,598.5999999999999,0.0,584.0,8.523626373626373,18.612912087912086
Oakland,2014,3,67.4337912087912,52.1,58.8587912087912,480.4,480.4,0.0,602.0,9.434615384615384,22.633791208791205
Oakland,2015,3,66.63241758241757,51.57527472527473,58.22527472527472,239.20000000000002,239.20000000000002,0.0,324.0,9.361538461538462,21.811263736263736
Oakland,2016,3,65.28082191780823,50.955068493150684,57.39534246575343,553.5,553.5,0.0,707.0,9.71178082191781,22.79041095890411
Oakland,2017,3,66.28489010989011,50.899450549450556,57.69807692307693,654.1,654.1,0.0,769.0,10.1,23.458241758241755
Oakland,2018,3,65.89780219780219,50.4956043956044,57.2282967032967,378.0,378.0,0.0,569.0,9.618406593406593,22.417857142857144
Oakley,2014,1,75.38159340659341,53.2543956043956,62.98516483516483,431.79999999999995,431.79999999999995,0.0,518.0,8.931868131868132,21.07857142857143
Oakley,2015,1,73.47967032967033,52.11181318681319,61.64148351648352,255.99999999999997,255.99999999999997,0.0,310.0,8.909615384615384,20.28598901098901
Oakley,2016,1,72.31287671232876,51.87808219178082,61.1172602739726,570.4,570.4,0.0,670.0,9.031506849315068,20.954246575342463
Oakley,2017,1,72.74423076923077,52.40741758241758,61.615109890109885,641.9,641.9,0.0,697.0,9.216758241758242,21.437087912087915
Oakley,2018,1,73.39917582417583,51.64697802197802,61.28873626373627,385.5,385.5,0.0,491.0,9.168406593406594,21.03846153846154
Oceanside,2014,3,72.12307692307692,58.18901098901099,64.83598901098902,235.9,235.9,0.0,317.0,10.109065934065933,18.923626373626377
Oceanside,2015,1,71.8903846153846,57.940384615384616,64.64175824175824,222.0,222.0,0.0,451.0,10.239560439560439,19.16923076923077
Oceanside,2016,3,70.61452054794519,57.26219178082192,63.65013698630137,337.6,337.6,0.0,476.0,10.261643835616438,19.016712328767124
Oceanside,2017,3,70.95741758241758,57.862362637362644,64.0629120879121,349.4,349.4,0.0,461.0,10.01346153846154,18.29945054945055
Oceanside,2018,3,70.88543956043956,57.76868131868132,63.96840659340659,266.5,266.5,0.0,392.0,10.13076923076923,18.668956043956044
Ojai,2014,1,75.71456043956043,55.387362637362635,65.14368131868132,284.90000000000003,284.90000000000003,0.0,280.0,8.876648351648353,19.446978021978023
Ojai,2015,1,75.45357142857142,55.26043956043956,64.89780219780219,110.30000000000001,110.30000000000001,0.0,221.0,8.786813186813186,19.371703296703295
Ojai,2016,2,74.5523287671233,54.92465753424658,64.19698630136986,298.80000000000007,298.80000000000007,0.0,340.0,9.217260273972602,19.642739726027397
Ojai,2017,1,75.00576923076923,55.595329670329676,64.76456043956044,395.79999999999995,395.79999999999995,0.0,443.0,8.854395604395604,19.23489010989011
Ojai,2018,2,74.23159340659339,54.845879120879125,63.96813186813187,302.80000000000007,302.80000000000007,0.0,318.0,8.725824175824176,19.05054945054945
Ontario,2014,1,79.5315934065934,55.834890109890104,66.79642857142858,333.2,332.9,0.21,386.0,6.614285714285716,18.57554945054945
Ontario,2015,1,78.31895604395604,55.06181318681319,65.8434065934066,268.9,268.9,0.0,513.0,6.604120879120881,18.049725274725276
Ontario,2016,1,77.8364383561644,54.829315068493145,65.40246575342466,383.6,383.6,0.0,513.0,6.685753424657533,18.4572602739726
Ontario,2017,1,78.31373626373626,55.774450549450556,66.16538461538461,380.79999999999995,380.79999999999995,0.0,500.0,6.642857142857143,18.053571428571427
Ontario,2018,1,78.07032967032967,55.409065934065936,65.69642857142857,328.1,328.1,0.0,426.0,6.673076923076923,18.27857142857143
Orange,2014,2,76.51236263736263,55.84258241758242,65.33653846153847,227.10000000000002,227.10000000000002,0.0,268.0,9.34065934065934,19.432692307692307
Orange,2015,1,75.90164835164835,55.39423076923077,64.95274725274724,147.1,147.1,0.0,309.0,9.361813186813187,19.228571428571428
Orange,2016,3,74.84328767123287,55.09698630136987,64.11616438356165,229.3,229.3,0.0,353.0,9.493698630136986,19.26684931506849
Orange,2017,3,75.31263736263736,55.76456043956045,64.66895604395604,257.1,257.1,0.0,394.0,9.384065934065935,19.037362637362637
Orange,2018,3,74.92142857142858,55.55769230769231,64.28296703296704,239.5,239.5,0.0,334.0,9.33434065934066,18.953021978021976
Orange Cove,2014,0,80.35027472527473,55.876098901098906,68.19423076923076,316.79999999999995,316.79999999999995,0.0,435.0,6.538461538461538,16.11978021978022
Orange Cove,2015,1,78.8076923076923,55.0521978021978,66.99587912087912,246.09999999999997,246.09999999999997,0.0,380.0,6.406043956043956,15.719780219780219
Orange Cove,2016,0,78.25643835616438,54.789863013698636,66.63095890410959,436.0,436.0,0.0,533.0,6.614246575342465,16.31315068493151
Orange Cove,2017,0,77.51510989010988,55.26978021978022,66.47472527472527,646.9,646.9,0.0,731.0,6.678571428571429,16.231593406593408
Orange Cove,2018,0,78.44725274725276,55.128846153846155,66.84752747252746,483.8,483.8,0.0,525.0,6.387362637362638,15.757417582417585
Orinda,2014,3,70.96565934065934,51.170054945054936,59.717032967032964,542.2,542.2,0.0,592.0,9.176648351648351,21.64917582417582
Orinda,2015,3,69.77857142857142,50.53434065934066,58.895879120879115,249.59999999999997,249.59999999999997,0.0,314.0,9.143406593406594,20.91346153846154
Orinda,2016,3,68.37041095890412,50.000273972602734,58.055890410958895,594.3999999999999,594.3999999999999,0.0,725.0,9.375616438356165,21.648219178082194
